label,question,label_position
maths,how many pounds do sixty kg make,44
maths,what is six divided by two,44
maths,calculate <unk>,44
movies,movies with good rivews,36
movies,tickets,36
movies,what movies are going around me,36
movies,local theater screening which movie,36
movies,what movies are showing in cinema today,36
movies,fast and the furious,36
movies,what is playing at amc twenty,36
movies,what movies are playing right now,36
movies,please recommend a movie,36
movies,can you tell me what movie has the best reviews,36
movies,any good movies,36
movies,which rom com movie can i watch in theatres around new york,36
movies,what's a movie in theaters that doesn't suck,36
movies,show me theatre where pirates of caribbean is playing,36
movies,two thousand and seventeen movies,36
movies,find an oscar nominee movie,36
movies,what movies are playing this week,36
movies,show me movie times,36
movies,should i watch this movie,36
movies,what movies are playing at carmike cinemas,36
movies,how is the new movie swat,36
movies,what is a good movie to see right now,36
movies,can you tell me which movie is going on in the nearby multiple <unk>,36
movies,what new movies available today,36
music,put summer lovin in third position in my queue,8
music,i want to play that music one again,8
music,please play rock music,8
music,pleae play me the madonna song again,8
music,play something by the used,8
music,i want to hear play that funky music,8
music,play top ten,8
music,play joy division,8
music,play classical music playlist,8
music,play music by korn,8
music,play for me hip hop music,8
music,play clarity by zedd,8
music,workout playlist,8
music,can you play rock music for the next hour,8
music,play my sadness playlist,8
music,i want to hear <unk> song <unk>,8
music,play a song that will make me smile,8
music,play my itunes music,8
music,play my shazam playlist on the spotify app,8
music,choose music player,8
music,can you play some elvis for me,8
music,play run,8
music,play some carnatic songs,8
music,play the track eight from google play music,8
negate,"hmm, i think you did that all wrong.",46
negate,"shit, i think not right.",46
negate,your answer is incorrect.,46
negate,i am sorry but i think you are not correct.,46
negate,sorry but that was not the correct command.,46
negate,i think you did it all wrong.,46
negate,thanks but you had it not right.,46
negate,"nope, i think you have made some mistake.",46
negate,i think it's not the correct response.,46
negate,"nope, i think you had it not correct.",46
negate,i am sorry but you have gotten me incorrectly.,46
negate,"hmm, not right response.",46
negate,thanks but you are incorrect.,46
negate,sorry but you have messed up.,46
negate,i think your answer is not correct.,46
negate,your answer was incorrect.,46
negate,i think it's not the right answer.,46
negate,"nope, you gave me not correct information.",46
negate,sorry but that's not correct.,46
negate,got me incorrectly.,46
negate,"shit, i did not ask for this answer.",46
negate,"nope, i think you made mistake, please correct this.",46
negate,sorry but i think you are not correct.,46
negate,i think this is not right command.,46
order,hi i want to order fried chick with white sauce,15
order,when i get home can you please order a pizza,15
order,order a large pan pizza with ham and mushrooms from pizza hut,15
order,place an order for two pizzas from dominoes,15
order,call domino's pizza,15
order,order some fried chicken from church's chicken via grubhub,15
order,could you order sushi for tonight dinner,15
order,order a pizza for me,15
order,order two pizzas from dominoes,15
order,open grubhub,15
order,call eastwind and order lomaine to go,15
order,i want to order food,15
order,order pizza,15
order,i would like to order takeaway,15
order,i need two pizzas stat,15
order,pull up peking garden online,15
order,how much does general tsos chicken cost a peking garden,15
order,please order take from jason's deli,15
order,noodles one pack make it as takeaway,15
order,please order some sushi for dinner,15
order,find food and order,15
order,show me chinese food near me,15
order,free home delivery,15
order,ordering food,15
podcasts,play podcast for the philadelphia eagles content,34
podcasts,play the next recording,34
podcasts,i want you to play the podcast,34
podcasts,forward this one,34
podcasts,skip ahead to the next podcast,34
podcasts,play podcast,34
podcasts,show me the best podcast of folk songs having rating of above four star and play it,34
podcasts,go back to the podcast before,34
podcasts,go forward one episode,34
podcasts,can you play back to december,34
podcasts,play anything new from my podcast subsciptions,34
podcasts,please skip to the next podcast episode,34
podcasts,please play next episode of,34
podcasts,open podcast by the young turks,34
podcasts,does allearsnet have a new podcast,34
podcasts,play me the new podcast from npr,34
podcasts,play that podcast i was listening to yesterday,34
podcasts,please go to next date,34
podcasts,i want to listen to a new podcast on healthcare,34
podcasts,i would like to hear the podcast of the heat game thats is being played tonight,34
podcasts,i am ready to hear the next episode of podcast,34
podcasts,turn on reply all podcast,34
podcasts,up load all my podcast,34
podcasts,play next,34
post,tweet about cold pizza to papa johns,27
post,my pizza came cold i need to contact pizza hut on twitter,27
post,tweet @company,27
post,hi siri post my last clicked photo on facebook with title marry christmas,27
post,on amazon tweeter handler tweet a complain about quality of my jeans,27
post,it would be nice if you post status for me,27
post,i have a complaint,27
post,place family phone on instagram,27
post,tweet consumer service about their dirty area,27
post,publish an article in pinterest,27
post,please create a new tweet,27
post,open twitter and tweet bad service by online buying site waste of money,27
post,can you contact samsung and say my washer is on fire,27
post,send a tweet to apple that their batteries drain too fast,27
post,open twitter,27
post,tweet @bobburgers they screwed up my order and i had to wait an extra hour,27
post,post i am happy to facebook,27
post,manage facebook status,27
post,i want to post on linkedin,27
post,i need you to tweet a complaint,27
post,post the following as a status on facebook,27
post,send a poor review to this pf chang's yelp page,27
post,log a complaint about smart tv to sony customer service,27
post,tell walmart they're bad,27
praise,it's great one.,53
praise,"it was helpful, thank you so much.",53
praise,"that's useful, thank you so much.",53
praise,"that is cool, thank you.",53
praise,"it's great one, thank you so much.",53
praise,you've done that correctly i appreciate it.,53
praise,"you did fantastic job, thank you so much.",53
praise,"ah it's excellent, olly.",53
praise,"it's good, thank you.",53
praise,"it's useful,.",53
praise,"you are awesome,.",53
praise,"musch appreciated, it's good work.",53
praise,"it's cool, thanks.",53
praise,"you did perfect work, i appreciate it.",53
praise,appreciate the response.,53
praise,"it was nice one, thank you very much.",53
praise,oh that's fantastic.,53
praise,"it's nice, thank you very much.",53
praise,"that was helpful, i appreciate it.",53
praise,"it's helpful, thank you, olly.",53
praise,"you are helpful,.",53
praise,you are smart.,53
praise,"you are my star, musch appreciated, olly.",53
praise,"it was amazing, olly.",53
query,cnn headlines,7
query,my expenses,7
query,do i have any new emails in the last hour,7
query,who do i have a meeting with on january nineteenth in the afternoon,7
query,train times from near me to location,7
query,tell me the train ticket price of california to chicago,7
query,what is the bbc's latest news,7
query,the meeting with <unk> will be in,7
query,when does the f train run today,7
query,what will be the weather today afternnon,7
query,what things do i have on my morning to do list,7
query,check my facebook notification,7
query,is there a possibility of heavy snow this evening,7
query,give me today's football match scorecard,7
query,does that restaurant deliver,7
query,get me the weather forecast of beijing,7
query,do i have any new e mails,7
query,where is an olive garden that does takeaway,7
query,can you show me the popular posts from facebook today,7
query,do i have a meeting for today in my calendar,7
query,what happened in nyc times square yesterday at noontime,7
query,tell me what is on my list,7
query,show me the calender,7
query,is today a sunny day or rainy day,7
querycontact,call raju phone number,40
querycontact,is bills cell phone number in my contacts,40
querycontact,find john smith in contacts,40
querycontact,is bills pager number in my contacts,40
querycontact,can you pull up jeff,40
querycontact,seach the contact,40
querycontact,show johns office number,40
querycontact,give me the number to mom,40
querycontact,can you give me details on john,40
querycontact,tell me the area code for jen k,40
querycontact,what is mary s.mith's telephone number,40
querycontact,tell me about mary s.,40
querycontact,please open my contact list,40
querycontact,jay's phone number,40
querycontact,do i have a home number for shelly,40
querycontact,what is joe joe's home address,40
querycontact,how many contacts are there named john,40
querycontact,what is jay's phone number,40
querycontact,how do i reach sarah,40
querycontact,can you provide me with the contact information assigned to this person,40
querycontact,what is amber stevens address it is in my contacts,40
querycontact,what is derek's phone number,40
querycontact,please find a contact number of rahul judawa,40
querycontact,tell me mary's cell number,40
quirky,ok next what,9
quirky,i hate how long the traffic jams get,9
quirky,have you come across any new recipes,9
quirky,hi what are you doing,9
quirky,hey what do you store about me,9
quirky,what is the meangin of existence,9
quirky,i had a lot of fun today,9
quirky,what rihana is doing,9
quirky,see if there is something related to my job,9
quirky,describe about it,9
quirky,is that person living currently if yes where and how old is that person now,9
quirky,what am i doing today,9
quirky,i am not tired i am actually happy,9
quirky,learn my consciousness so well i could go on living in form after i die,9
quirky,i want to know what the specials are tonight at bob's house of burgers anything with cheese,9
quirky,please rub my back,9
quirky,how's it hangin,9
quirky,it snowed today,9
quirky,why does tom izzo look like a whiny bitch when his team plays,9
quirky,describe the feaures of a two thousand and seventeen toyota eighty six for me,9
quirky,how does production and population affects us,9
quirky,explain the meaning of two thousand and one a space odyssey,9
quirky,how often are you uted,9
quirky,today i had a meeting with george,9
radio,open pandora and play hoizer radio,26
radio,find the best rock station near my location and turn it on,26
radio,can you start fm eight hundred and ninety radio channel,26
radio,start radio play,26
radio,open fm radio ten,26
radio,i'd like to listen to ninety nine <unk> five,26
radio,change the station to eight hundred and twenty four,26
radio,play the breakfast club,26
radio,please play red fm,26
radio,turn on channel nine hundred and fifty one,26
radio,go to radio,26
radio,rj raunak programme play on nine hundred and twenty seven fm,26
radio,open pandora and play 'workout,26
radio,turn on eighty nine <unk> for rock,26
radio,tune into the korn morning show please,26
radio,play any country music station,26
radio,play the radio channel nine thousand three hundred and twenty five,26
radio,please play the news channel so that i can hear some news,26
radio,take me to the most popular radio channel,26
radio,turn on the radio to a classical station,26
radio,put on,26
radio,could you play that radio channel,26
radio,play the radio please,26
radio,could you please play this programme for me,26
recipe,how do i braise a pork loin,29
recipe,how to create buttermilk from milk,29
recipe,tell me the recipe to make cake,29
recipe,where will i get best cooking ideas,29
recipe,how do you make cookies,29
recipe,crockpot recipe for chicken alfredo,29
recipe,how long do i cook maccoroni,29
recipe,what is good way to cook eggs,29
recipe,tell me how to make a poor boy sandwich,29
recipe,what is the temperature i am supposed to cook this lasagna at,29
recipe,how do i cook spaghetti squash,29
recipe,what is a cookie recipe,29
recipe,how to make taco,29
recipe,what is the recipe for,29
recipe,give me the recipe for this food,29
recipe,how do you cook steak,29
recipe,give me a recipe for lasagne,29
recipe,can you give me instructions on how to cook this food,29
recipe,how can i debone a tilapia,29
recipe,learn to cut potatoes correctly,29
recipe,what is the recipe for,29
recipe,how much is one serving of broccoli,29
recipe,how do i cook a medium rare steak,29
recipe,i need a puttanesca recipe that pre dates one thousand nine hundred and seventy,29
remove,remove books from list,12
remove,remove pepper from my grocery list,12
remove,<unk> out item,12
remove,delete the meeting tomorrow,12
remove,delete that item from my list,12
remove,delete the dentist appointment next week,12
remove,delete new year's eve from the calender,12
remove,remove from the playlist my old english songs list,12
remove,can you clear my calendar,12
remove,i need to delete the alarm for church on sundays at eleven am,12
remove,please remove apples from my grocery list,12
remove,twelve am removed two pm set,12
remove,remove table from furniture,12
remove,delete the to do list on march eighteen two thousand and seventeen,12
remove,remove alarm of six am on tuesday,12
remove,remove the concert from the calendar events,12
remove,this item should be removed from list,12
remove,away off or take off a specific calender event,12
remove,do not wake me up on weekends,12
remove,remove the event from monday,12
remove,remove this event from my calendar notification,12
remove,delete my next calendar event,12
remove,remove my work alarm,12
remove,i am no longer attending the wedding on the tenth so remove it from my calendar,12
repeat,would you speak once more please.,48
repeat,speak that one more time please.,48
repeat,would you try that words spoke one more time again.,48
repeat,try your last thing one more time please.,48
repeat,can you start over please.,48
repeat,would you speak one more time please.,48
repeat,please would you try that one more time again.,48
repeat,please could you tell me one more again.,48
repeat,please will you replay.,48
repeat,please do it again.,48
repeat,i am sorry.,48
repeat,tell me that one more time please.,48
repeat,let's start over.,48
repeat,please replay that.,48
repeat,can you try again please.,48
repeat,please can you say it once again.,48
repeat,will you say what you have just said once more please.,48
repeat,i would like to hear what you said again.,48
repeat,could you tell me the last spoke once again.,48
repeat,can you try what i just said again.,48
repeat,pardon.,48
repeat,can you try the last one spoken once again.,48
repeat,i would like to hear what you just said again.,48
repeat,would you repeat what said please.,48
sendemail,send an email to the newest address added to the address book,30
sendemail,will you send an email to this new email address,30
sendemail,compose email to my mom,30
sendemail,hiplease send mail to sam by evening,30
sendemail,email john <unk>,30
sendemail,respond to jack quickly,30
sendemail,send an invitation email to marilia,30
sendemail,add new email to contact,30
sendemail,create new message to robert @ work what time you off from me send,30
sendemail,reply to the email from john,30
sendemail,send this reply to received email,30
sendemail,send a copy of the bills to mecky by email,30
sendemail,here is a new email address to be added to the contacts,30
sendemail,send an email to my mum that i will visit her next weekend,30
sendemail,please send the email to my mom,30
sendemail,send a reply to my friend for his question,30
sendemail,send email to boss not feeling well taking a sick day,30
sendemail,please send a business email about the time of the meeting change to lauren,30
sendemail,send email to robert,30
sendemail,send e mail to nancy about tomorrow's work party details,30
sendemail,email to address,30
sendemail,send an email to mike about this weekend party,30
sendemail,send an email to dad about the weather for the week,30
sendemail,email robert,30
set,remind me in time to do thing,0
set,date of joining,0
set,remind me everyday at five am,0
set,set an alarm for twelve,0
set,tell me when i need to leave the airport,0
set,set a reminder alert for saturday nine am towards payment of electricity bill,0
set,i need to calendar a meeting with nathan on monday at nine am,0
set,alert me about birthday of wife in advance,0
set,set the alarm for seven am every day,0
set,remind me about the meeting tomorrow one hour before,0
set,give me an ute on the election in one hour,0
set,i need a reminder every single day at nine am,0
set,note down important event in this week,0
set,remind me about meeting next week,0
set,what is on my calendar for today,0
set,add a lunch date to my calender for march fifteenth from twelve noon to one pm,0
set,create new calendar event,0
set,set a notification for sports game,0
set,i need to set up a meeting with debra for thursday at three pm,0
set,bring up google calendar please add event for may fifth,0
set,set an alarm for one pm,0
set,please add event in calendar,0
set,set me a meeting next tuesday at eleven am with jesse,0
set,remind me of location a on the date of <unk> on calendar,0
settings,repeat song no ten from main list,16
settings,repeat the last song again,16
settings,album repeat,16
settings,shuffle the current album of songs,16
settings,please put this playlist on shuffle,16
settings,open music player settings,16
settings,shazam this music,16
settings,siri skip song,16
settings,could you please create a pandora channel for adele,16
settings,please don't shuffle songs in music player just playing continuously,16
settings,disable shuffle,16
settings,select shuffle all,16
settings,change song,16
settings,siri skip two songs,16
settings,move to the next song in the list,16
settings,show current track in music player,16
settings,put the playlist on shuffle,16
settings,repeat the music,16
settings,please repeat the last song,16
settings,siri shuffle playlist,16
settings,shuffle song,16
settings,equalize the bass of this music,16
settings,please repeat the current song is being played,16
settings,turn off shuffle,16
stock,what is apple's stock,25
stock,how much is amazon stock,25
stock,stock price for gmb,25
stock,give me the opening stock price of infosys technologies today,25
stock,turn on notification for all news on the stock market,25
stock,did apple stocks go up or down,25
stock,how much is starbuck's stock these days,25
stock,were the stocks rising or declining,25
stock,what is the price of ford stock,25
stock,google i. b. m. stock prices,25
stock,please tell me when i can become rich if i invested in dow stocks today and what will be the return after five years,25
stock,what is starbuck's stock worth,25
stock,what is the netfli <unk> stock price,25
stock,how's microsoft's stock,25
stock,show me share price of tata,25
stock,ask my brokers,25
stock,what's the change in best buy stick,25
stock,give me the opening stock price of acer computers,25
stock,what are the stock prices of target,25
stock,where is dell standing in stock market right now,25
stock,whats the stock price of apple,25
stock,more stock price,25
stock,stock price of goog,25
stock,please tell me what is the stock price of dew in ny market,25
taxi,get me an uber,43
taxi,order me n uber ride please,43
taxi,call a taxi to pick me up right now,43
taxi,uber,43
taxi,book ola cab for now,43
taxi,taxi uber,43
taxi,i need a taxi to pick me up at the house and take me downtown,43
taxi,call me an uber to the movie theater,43
taxi,can you get me a taxi home,43
taxi,find a taxi to go home,43
taxi,book a cab which have cheapest price,43
taxi,book taxi for now,43
taxi,book for me an uber taxi to carmen drive,43
taxi,i need a taxi at eight tomorrow morning to take me to work,43
taxi,find a taxi to book,43
taxi,book me a taxi,43
taxi,whats the closest taxi to me,43
taxi,book a taxi to the airport for tomorrow morning,43
taxi,please book a taxi for me to go to the railway station,43
taxi,can you book an uber tomorrow,43
taxi,can i get an uber home from the fo <unk> downtown as soon as possible,43
taxi,schedule taxi pickup for monday at noon,43
taxi,book an uber for me,43
taxi,get me a taxi to the airport right now,43
ticket,i want the cheapest train ticket to new york,35
ticket,find out the the train arrival time and book me,35
ticket,secure train passage for me on july three,35
ticket,purchase ticket to new york city on train,35
ticket,buy me a ticket to boston,35
ticket,book me a ticket for a train to new york from boston in two days from now,35
ticket,find me the earliest train ticket departing friday morning to miami,35
ticket,book a rajdhani train ticket from mumbai to ahmedabad,35
ticket,tell me where i should go for times,35
ticket,book a ticket to paris on eurostar at five pm this friday,35
ticket,go to wwwmetronorthcom for train tickets,35
ticket,book the the next train ticket to chennai,35
ticket,book a train ticket with a berth seat to lucknow for next week,35
ticket,book me a train ticket,35
ticket,can you reserve a train ticket for this day,35
ticket,please go to amtrakcom to purchase tickets,35
ticket,set me up with a ticket for the five pm commuter to rockville,35
ticket,search for two tickets on tuesday's train to paris,35
ticket,buy a train ticket to,35
ticket,book for me a train ticket to california,35
ticket,ticket for ny,35
ticket,i need a train ticket to <unk> book ticket,35
ticket,please book a ticket of rajdhani express train from jaipur,35
ticket,book train ticket for this time,35
traffic,how is the traffic right now,38
traffic,what is the fastest route to town,38
traffic,what traffic is there on the route to the pittsburgh airport,38
traffic,check the traffic to our home,38
traffic,is there traffic,38
traffic,is the traffic free in some particular road,38
traffic,what is the traffic like,38
traffic,jam,38
traffic,how long will it take me to get to the west side,38
traffic,how is the traffic on third street,38
traffic,id liek to know if there are any accidents on the route that i am taking,38
traffic,can you tell me about the traffic,38
traffic,how long will it take to drive to long beach,38
traffic,in delhi traffic level is more,38
traffic,are there any accidents on harvard,38
traffic,which place has more traffic,38
traffic,please ute me the traffic status,38
traffic,is the traffic smooth right now,38
traffic,what is the traffic situation at the bazaar highway,38
traffic,will traffic be good when i leave in five minutes,38
traffic,how congested is the traffic on my way to work,38
traffic,tell me current situation of traffic near central park road,38
traffic,please let me know about current traffic in carmen drive,38
traffic,what is the traffic like now,38
volume_down,down the valume,17
volume_down,lower volume of music player,17
volume_down,set the volume to low,17
volume_down,,17
volume_down,could you please lower your volume,17
volume_down,lower volume,17
volume_down,lower the volume,17
volume_down,,17
volume_down,no no turn it down,17
volume_down,please reduce the speaker volume,17
volume_down,turn speaker volumne down,17
volume_down,lower the volume ten percent,17
volume_down,can you make it a little quieter,17
volume_down,your volume is too high please repeat that lower,17
volume_down,can you turn that down,17
volume_down,turn off the bass from the audio,17
volume_down,turn the volume down a little please,17
volume_down,lower audio,17
volume_down,lower your volume please,17
volume_down,it is too loud decrease the volume,17
volume_down,slow the volume speaker,17
volume_down,please turn down the volume,17
volume_down,please talk softer,17
volume_down,down,17
volume_mute,please pause yourself,1
volume_mute,mute for <unk>,1
volume_mute,mute speakers please,1
volume_mute,quiet please,1
volume_mute,set the speakers to mute,1
volume_mute,mute for fifteen minutes,1
volume_mute,not use,1
volume_mute,turn on silent mode until my alarm goes off,1
volume_mute,go silent for a day,1
volume_mute,turn the volume off,1
volume_mute,turn the vibrate off from speaker,1
volume_mute,speakers off,1
volume_mute,mute the speaker please,1
volume_mute,silent mode on for the next three hours,1
volume_mute,stop,1
volume_mute,go silent until three pm,1
volume_mute,please stop talking,1
volume_mute,don't make any sounds,1
volume_mute,i dont want sound,1
volume_mute,down the speaker volume at the end of level,1
volume_mute,stay quite,1
volume_mute,silent,1
volume_mute,mute the settings,1
volume_mute,silently adjust,1
volume_other,can you change the volume at,20
volume_other,give me the volume settings,20
volume_other,change volume level to maximum,20
volume_other,where is volume setting,20
volume_other,volume settings please,20
volume_other,adjust sound,20
volume_other,how can i adjust the volume,20
volume_other,change the volume,20
volume_other,change volume to thirty five percent,20
volume_other,show volume settings,20
volume_other,improve volume clarity,20
volume_other,adjust the volume,20
volume_other,change volumne settings in the negative,20
volume_other,give a pleasant sound,20
volume_other,volume control please,20
volume_other,set the default audio setting,20
volume_other,change the volume of the speakers,20
volume_other,set the average of the device,20
volume_other,change the audio settings,20
volume_other,need to see volume settings,20
volume_other,comfortably adjust sound,20
volume_other,volume level,20
volume_other,change volume,20
volume_other,could you change the volume,20
volume_up,can you turn up your volume,22
volume_up,turn up speakers,22
volume_up,play it louder,22
volume_up,i couldn't hear you repeat that louder,22
volume_up,move the volume up a little,22
volume_up,adjust media volume up,22
volume_up,please increase the volume of the music hips don't lie,22
volume_up,can you turn it up a little,22
volume_up,speak louder please,22
volume_up,raise the volume of the speakers,22
volume_up,i need to hear sound on my speakers,22
volume_up,turn up volume,22
volume_up,made media volume louder,22
volume_up,siri turn the volume up,22
volume_up,heyturn the volume high,22
volume_up,audio up,22
volume_up,louder,22
volume_up,please turn the volume to the loudest setting,22
volume_up,up the volume the sound is too low,22
volume_up,please turn up the volume to twenty one,22
volume_up,on the music player set the volume level at sixty,22
volume_up,could you please yell the answer out to me,22
volume_up,,22
volume_up,raise speaker volume,22
wemo_off,the wenmo plug should be turned off on,24
wemo_off,power off please,24
wemo_off,shut down the plug,24
wemo_off,turn off on wemo outlet,24
wemo_off,can we deactive the socket,24
wemo_off,power off wemo plug socket,24
wemo_off,turn off smart socket,24
wemo_off,turn off the tv in,24
wemo_off,turn off the wemo plug socket,24
wemo_off,turn off the socket,24
wemo_off,switch off the plug socket,24
wemo_off,turn off my wemo socket,24
wemo_off,turn off sockets,24
wemo_off,turn the plug off,24
wemo_off,can u turn off wemo plug socket,24
wemo_off,please turn off the plug socket of my phone when it'll be charged,24
wemo_off,shut off the socket,24
wemo_off,turn off the smart plug,24
wemo_off,turn off wemo socket,24
wemo_off,mute your android phone when you arrive at work,24
wemo_off,can you turn off the smart socket,24
wemo_off,cut wemo power please,24
wemo_off,can you please turn off my wemo plug,24
wemo_off,turn off my wemo plug socket,24
wemo_on,turn on the wemo plug socket to connect my charger to it,23
wemo_on,on off mobile charger plug,23
wemo_on,turn on wemo,23
wemo_on,please turn on the smart socket,23
wemo_on,if switch is on then turn on else turn off,23
wemo_on,turn on the fan socket,23
wemo_on,on all the button on dashboard,23
wemo_on,turn on wemo <unk> in game room,23
wemo_on,on the plug,23
wemo_on,could you please turn on the plug,23
wemo_on,make the wemo plug socket turned on,23
wemo_on,turn the smart plug on,23
wemo_on,please turn on my door lock,23
wemo_on,turn on new smart socket,23
wemo_on,turn on kitchen light,23
wemo_on,toggle wemo plug socket on,23
wemo_on,switch the smart plug socket,23
wemo_on,turn on my son's room plug socket on off,23
wemo_on,turn on the light'socket,23
wemo_on,power up the plug socket one,23
wemo_on,turn on the smart plug,23
wemo_on,turn on socket,23
wemo_on,you can set schedules for your devices and control them remotely using a mobile internet connection,23
wemo_on,you'll be able to turn that device on or off using your smartphone or tablet,23
